GDAY_DS,T_ID,VS_T_ID,TB_SC,P_ID,START_CK,RELIEF_CK,INN2,BF,PA,AB,HIT,HR,KK,BB,R,ER,ERA
200816,SS,HH,T,69446,1,0,21.0,100.0,28.0,23.0,2.0,0.0,2.0,5.0,3.0,3.0,3.86
200816,HH,SS,B,74857,0,1,3.0,17.0,5.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
200816,HH,SS,B,63765,0,1,3.0,12.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
200816,WO,LT,T,65320,1,0,10.0,65.0,19.0,13.0,5.0,0.0,2.0,5.0,3.0,3.0,8.1
200818,HT,LG,T,78247,0,1,1.0,10.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
200818,HT,LG,T,65665,0,1,2.0,7.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200818,HT,LG,T,99996,0,1,3.0,14.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
200818,SS,KT,B,73117,0,1,2.0,21.0,4.0,3.0,1.0,0.0,1.0,1.0,2.0,2.0,27.0
200818,HT,LG,T,50662,0,1,1.0,7.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,27.0
200818,SS,KT,B,68419,1,0,17.0,101.0,22.0,19.0,3.0,0.0,6.0,3.0,1.0,0.0,0.0
200818,SS,KT,B,67421,0,1,1.0,14.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
200818,HT,LG,T,50636,1,0,18.0,103.0,25.0,23.0,8.0,0.0,7.0,1.0,3.0,3.0,4.5
200818,HT,LG,T,66609,0,1,3.0,29.0,6.0,6.0,3.0,1.0,3.0,0.0,2.0,1.0,9.0
200818,LG,HT,B,69159,0,1,3.0,11.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200818,HH,SK,T,65764,1,0,10.0,75.0,19.0,14.0,5.0,1.0,3.0,4.0,6.0,4.0,10.8
200818,LG,HT,B,76650,0,1,2.0,16.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
200818,LG,HT,B,66145,0,1,4.0,18.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
200818,LG,HT,B,62146,0,1,3.0,16.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
200818,LG,HT,B,73801,0,1,3.0,11.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200818,LG,HT,B,61101,1,0,12.0,99.0,23.0,18.0,6.0,0.0,5.0,5.0,5.0,5.0,11.25
200818,HH,SK,T,68701,0,1,6.0,28.0,8.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
200818,HH,SK,T,67703,0,1,3.0,12.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
200818,HH,SK,T,61156,0,1,3.0,10.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200818,HH,SK,T,63464,0,1,2.0,21.0,6.0,4.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0
200818,SS,KT,B,68403,0,1,4.0,18.0,7.0,4.0,3.0,0.0,0.0,2.0,1.0,1.0,6.75
200818,SK,HH,B,64768,0,1,3.0,9.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
200818,LG,HT,B,79140,0,1,3.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200818,SS,KT,B,77927,0,1,3.0,23.0,6.0,5.0,2.0,1.0,0.0,1.0,2.0,2.0,18.0
200818,OB,LT,T,72447,0,1,2.0,21.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
200818,KT,SS,T,64047,0,1,2.0,11.0,4.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,13.5
200818,SK,HH,B,60768,0,1,3.0,13.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
200818,SK,HH,B,60841,1,0,15.0,111.0,26.0,19.0,5.0,0.0,8.0,7.0,3.0,3.0,5.4
200818,SK,HH,B,76350,0,1,3.0,22.0,5.0,4.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
200818,SK,HH,B,63894,0,1,0.0,8.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
200818,WO,NC,T,69360,0,1,3.0,19.0,5.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
200818,WO,NC,T,67365,0,1,3.0,11.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200818,WO,NC,T,67391,0,1,3.0,12.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
200818,WO,NC,T,76430,0,1,2.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200818,WO,NC,T,62363,1,0,13.0,75.0,19.0,17.0,6.0,1.0,3.0,1.0,5.0,5.0,10.38
200818,NC,WO,B,76118,0,1,3.0,16.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200818,KT,SS,T,69032,1,0,18.0,103.0,26.0,21.0,4.0,0.0,3.0,4.0,2.0,1.0,1.5
200818,NC,WO,B,99994,0,1,3.0,11.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200818,NC,WO,B,69940,1,0,18.0,98.0,26.0,25.0,7.0,0.0,4.0,1.0,1.0,1.0,1.5
200818,OB,LT,T,68200,0,1,4.0,19.0,6.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
200818,OB,LT,T,65241,0,1,3.0,12.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200818,OB,LT,T,67263,1,0,18.0,93.0,23.0,22.0,4.0,1.0,4.0,1.0,2.0,2.0,3.0
200818,LT,OB,B,76225,0,1,8.0,59.0,13.0,9.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0
200818,LT,OB,B,64565,0,1,1.0,14.0,4.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,27.0
200818,LT,OB,B,78536,0,1,6.0,30.0,9.0,9.0,3.0,0.0,2.0,0.0,1.0,1.0,4.5
200818,LT,OB,B,50558,1,0,12.0,97.0,24.0,22.0,10.0,0.0,5.0,2.0,6.0,6.0,13.5
200818,KT,SS,T,65062,0,1,3.0,13.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
200818,KT,SS,T,75342,0,1,4.0,11.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200818,NC,WO,B,62655,0,1,3.0,11.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200818,SK,HH,B,62056,0,1,3.0,18.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
200819,HT,LG,T,65616,1,0,10.0,89.0,21.0,17.0,8.0,0.0,2.0,4.0,5.0,5.0,13.5
200819,SK,HH,B,66859,0,1,3.0,25.0,6.0,6.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
200819,KT,SS,T,50040,1,0,23.0,104.0,34.0,30.0,11.0,0.0,5.0,2.0,4.0,4.0,4.7
200819,KT,SS,T,65060,0,1,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200819,KT,SS,T,65062,0,1,3.0,16.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
200819,LT,OB,B,50524,1,0,18.0,86.0,20.0,16.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0
200819,LT,OB,B,66557,0,1,1.0,13.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,27.0
200819,LT,OB,B,63543,0,1,5.0,27.0,7.0,7.0,3.0,1.0,1.0,0.0,2.0,2.0,10.8
200819,LT,OB,B,63512,0,1,3.0,11.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200819,OB,LT,T,50298,0,1,4.0,19.0,7.0,7.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
200819,NC,WO,B,68902,1,0,6.0,50.0,13.0,11.0,6.0,1.0,0.0,2.0,5.0,5.0,22.5
200819,NC,WO,B,99993,0,1,9.0,51.0,12.0,10.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0
200819,NC,WO,B,75867,0,1,3.0,18.0,5.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
200819,NC,WO,B,64995,0,1,3.0,15.0,4.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
200819,NC,WO,B,78352,0,1,6.0,18.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200819,WO,NC,T,67313,1,0,15.0,102.0,22.0,19.0,3.0,0.0,7.0,3.0,1.0,0.0,0.0
200819,WO,NC,T,61268,0,1,3.0,18.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
200819,WO,NC,T,74359,0,1,3.0,13.0,5.0,5.0,2.0,1.0,0.0,0.0,2.0,2.0,18.0
200819,WO,NC,T,64051,0,1,3.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200819,WO,NC,T,63342,0,1,3.0,20.0,5.0,5.0,2.0,0.0,0.0,0.0,1.0,1.0,9.0
200819,SK,HH,B,64861,1,0,15.0,100.0,23.0,21.0,6.0,2.0,5.0,2.0,4.0,4.0,7.2
200819,SS,KT,B,77927,0,1,3.0,23.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
200819,SS,KT,B,61365,0,1,3.0,12.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200819,OB,LT,T,66291,1,0,20.0,94.0,28.0,24.0,8.0,0.0,3.0,1.0,6.0,6.0,8.1
200819,SS,KT,B,67443,0,1,3.0,13.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
200819,SK,HH,B,65411,0,1,3.0,11.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
200819,SS,KT,B,60146,0,1,3.0,14.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200819,SK,HH,B,No_Code,0,1,3.0,13.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200819,HH,SK,T,68703,1,0,8.0,74.0,16.0,12.0,5.0,3.0,3.0,4.0,7.0,7.0,23.63
200819,HH,SK,T,73738,0,1,1.0,19.0,8.0,7.0,6.0,1.0,0.0,1.0,6.0,6.0,162.0
200819,HH,SK,T,67737,0,1,3.0,18.0,6.0,5.0,2.0,0.0,1.0,1.0,2.0,2.0,18.0
200819,HH,SK,T,No_Code,0,1,8.0,76.0,19.0,15.0,6.0,1.0,0.0,4.0,8.0,4.0,13.5
200819,HH,SK,T,61156,0,1,4.0,23.0,8.0,7.0,3.0,1.0,0.0,1.0,3.0,3.0,20.25
200819,LG,HT,B,69103,1,0,18.0,100.0,25.0,23.0,6.0,0.0,6.0,2.0,1.0,1.0,1.5
200819,LG,HT,B,69134,0,1,3.0,14.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
200819,SK,HH,B,50859,0,1,3.0,22.0,7.0,6.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
200819,LG,HT,B,79140,0,1,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200819,LG,HT,B,76650,0,1,2.0,19.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
200819,SS,KT,B,69439,1,0,15.0,103.0,23.0,18.0,4.0,1.0,7.0,4.0,6.0,6.0,10.8
200819,HT,LG,T,69516,0,1,1.0,34.0,7.0,4.0,3.0,0.0,0.0,2.0,4.0,3.0,81.0
200819,HT,LG,T,63628,0,1,3.0,9.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
200819,HT,LG,T,66663,0,1,2.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200819,HT,LG,T,66660,0,1,7.0,46.0,9.0,7.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
200819,LG,HT,B,79825,0,1,3.0,14.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200819,HT,LG,T,65696,0,1,1.0,9.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,27.0
200820,LT,OB,T,64565,0,1,2.0,7.0,5.0,5.0,3.0,0.0,0.0,0.0,2.0,2.0,27.0
200820,HT,NC,B,66663,0,1,9.0,39.0,11.0,11.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0
200820,LT,OB,T,63543,0,1,4.0,30.0,6.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
200820,LT,OB,T,63512,0,1,2.0,11.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,13.5
200820,LT,OB,T,62528,0,1,4.0,19.0,6.0,6.0,2.0,0.0,3.0,0.0,1.0,1.0,6.75
200820,HT,NC,B,50640,1,0,15.0,102.0,29.0,25.0,13.0,0.0,5.0,2.0,6.0,6.0,10.8
200820,LT,OB,T,64021,1,0,15.0,102.0,23.0,20.0,6.0,0.0,4.0,3.0,1.0,1.0,1.8
200820,HT,NC,B,63628,0,1,3.0,29.0,11.0,9.0,6.0,0.0,0.0,1.0,7.0,7.0,63.0
200820,NC,HT,T,50912,1,0,18.0,98.0,26.0,21.0,2.0,0.0,5.0,5.0,1.0,0.0,0.0
200820,SK,SS,B,64893,0,1,1.0,11.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
200820,NC,HT,T,68910,0,1,3.0,23.0,6.0,5.0,2.0,0.0,2.0,1.0,1.0,1.0,9.0
200820,SK,SS,B,69839,1,0,15.0,97.0,25.0,21.0,7.0,0.0,5.0,3.0,5.0,3.0,5.4
200820,SK,SS,B,60768,0,1,2.0,19.0,4.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,27.0
200820,SS,SK,T,75421,0,1,3.0,16.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200820,SS,SK,T,67421,0,1,3.0,16.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
200820,SS,SK,T,60146,0,1,3.0,23.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
200820,SS,SK,T,50404,1,0,18.0,90.0,29.0,25.0,10.0,2.0,3.0,3.0,3.0,3.0,4.5
200820,SK,SS,B,No_Code,0,1,3.0,18.0,4.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
200820,OB,LT,B,61643,0,1,3.0,18.0,7.0,5.0,3.0,0.0,0.0,1.0,2.0,2.0,18.0
200820,NC,HT,T,75867,0,1,6.0,26.0,7.0,7.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
200820,OB,LT,B,65241,0,1,2.0,12.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
200820,SK,SS,B,65411,0,1,3.0,13.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200820,OB,LT,B,67266,0,1,3.0,18.0,5.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0
200820,OB,LT,B,63248,0,1,1.0,6.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
200820,KT,HH,T,65516,1,0,17.0,92.0,22.0,17.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
200820,HH,KT,B,67703,0,1,3.0,17.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
200820,HH,KT,B,77318,1,0,21.0,103.0,27.0,24.0,5.0,1.0,2.0,2.0,1.0,1.0,1.29
200820,SK,SS,B,50859,0,1,3.0,9.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200820,KT,HH,T,64047,0,1,4.0,12.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
200820,KT,HH,T,65060,0,1,3.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200820,KT,HH,T,75342,0,1,3.0,21.0,4.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
200820,WO,LG,B,69343,1,0,18.0,96.0,22.0,21.0,3.0,0.0,6.0,1.0,1.0,1.0,1.5
200820,WO,LG,B,62360,0,1,1.0,19.0,4.0,4.0,3.0,0.0,0.0,0.0,3.0,3.0,81.0
200820,HH,KT,B,63765,0,1,3.0,24.0,6.0,4.0,1.0,0.0,0.0,2.0,2.0,2.0,18.0
200820,WO,LG,B,64051,0,1,3.0,8.0,4.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,9.0
200820,WO,LG,B,76430,0,1,3.0,21.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
200820,LG,WO,T,50157,1,0,15.0,88.0,24.0,20.0,6.0,0.0,3.0,3.0,3.0,3.0,5.4
200820,LG,WO,T,73801,0,1,4.0,22.0,5.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,6.75
200820,LG,WO,T,62146,0,1,1.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200820,LG,WO,T,69159,0,1,3.0,23.0,6.0,4.0,1.0,0.0,2.0,2.0,2.0,2.0,18.0
200820,LG,WO,T,67119,0,1,1.0,12.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
200820,OB,LT,B,69045,1,0,18.0,100.0,25.0,25.0,7.0,1.0,5.0,0.0,3.0,3.0,4.5
200820,WO,LG,B,68341,0,1,2.0,22.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
200820,OB,LT,B,76329,0,1,0.0,13.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0
200821,OB,LT,B,67266,0,1,4.0,11.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200821,OB,LT,B,65241,0,1,4.0,25.0,6.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
200821,OB,LT,B,61643,0,1,1.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200821,LT,OB,T,73211,1,0,18.0,100.0,24.0,23.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0
200821,LT,OB,T,78536,0,1,6.0,27.0,6.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
200821,LT,OB,T,50556,0,1,2.0,24.0,6.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,13.5
200821,HT,NC,B,66609,0,1,1.0,20.0,6.0,6.0,3.0,0.0,0.0,0.0,5.0,1.0,27.0
200821,HT,NC,B,65696,0,1,1.0,5.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,27.0
200821,HT,NC,B,78247,0,1,5.0,29.0,9.0,8.0,3.0,1.0,1.0,1.0,2.0,2.0,10.8
200821,HT,NC,B,69516,0,1,2.0,11.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,13.5
200821,NC,HT,T,69962,1,0,17.0,95.0,21.0,20.0,4.0,1.0,5.0,1.0,1.0,1.0,1.59
200821,NC,HT,T,62655,0,1,1.0,7.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
200821,OB,LT,B,64805,1,0,18.0,98.0,20.0,20.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0
200821,HT,NC,B,62754,1,0,18.0,84.0,22.0,19.0,2.0,0.0,8.0,2.0,1.0,1.0,1.5
200821,LG,WO,T,69134,0,1,3.0,21.0,6.0,5.0,2.0,1.0,2.0,1.0,2.0,2.0,18.0
200821,KT,HH,T,65057,0,1,3.0,14.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
200821,LG,WO,T,68135,1,0,23.0,104.0,29.0,27.0,4.0,0.0,3.0,2.0,1.0,1.0,1.17
200821,HH,KT,B,69748,1,0,18.0,97.0,23.0,20.0,3.0,1.0,8.0,3.0,1.0,1.0,1.5
200821,HH,KT,B,50705,0,1,3.0,25.0,5.0,4.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
200821,HH,KT,B,63765,0,1,3.0,21.0,4.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
200821,HH,KT,B,74857,0,1,3.0,13.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200821,KT,HH,T,65048,1,0,9.0,55.0,15.0,15.0,6.0,1.0,1.0,0.0,4.0,4.0,12.0
200821,KT,HH,T,75340,0,1,3.0,25.0,6.0,6.0,3.0,0.0,0.0,0.0,1.0,1.0,9.0
200821,NC,HT,T,99994,0,1,3.0,18.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
200821,KT,HH,T,78517,0,1,3.0,19.0,5.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
200821,KT,HH,T,68043,0,1,3.0,11.0,4.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
200821,KT,HH,T,76757,0,1,3.0,12.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
200821,WO,LG,B,67603,1,0,15.0,92.0,25.0,21.0,6.0,2.0,2.0,4.0,4.0,4.0,7.2
200821,WO,LG,B,67391,0,1,3.0,18.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
200821,WO,LG,B,67365,0,1,3.0,10.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200821,WO,LG,B,69360,0,1,3.0,24.0,6.0,5.0,2.0,0.0,1.0,1.0,2.0,2.0,18.0
200821,WO,LG,B,67828,0,1,3.0,15.0,4.0,4.0,2.0,0.0,2.0,0.0,1.0,1.0,9.0
200821,LG,WO,T,76650,0,1,1.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200821,NC,HT,T,63959,0,1,0.0,8.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0
200821,SS,SK,T,74454,1,0,5.0,41.0,11.0,5.0,2.0,0.0,0.0,5.0,4.0,4.0,21.6
200821,NC,HT,T,78352,0,1,4.0,15.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200821,NC,HT,T,64995,0,1,0.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
200821,SS,SK,T,77927,0,1,3.0,11.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
200821,SS,SK,T,67421,0,1,3.0,19.0,7.0,4.0,3.0,0.0,0.0,1.0,3.0,3.0,27.0
200821,SS,SK,T,61365,0,1,10.0,35.0,15.0,13.0,3.0,0.0,1.0,2.0,1.0,1.0,2.7
200821,SK,SS,B,62056,0,1,1.0,8.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200821,SS,SK,T,68403,0,1,3.0,17.0,5.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
200821,SK,SS,B,76350,0,1,3.0,23.0,5.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
200821,SK,SS,B,63894,0,1,4.0,16.0,6.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
200821,SK,SS,B,62869,1,0,14.0,102.0,26.0,22.0,8.0,2.0,5.0,3.0,6.0,5.0,9.64
200821,NC,HT,T,63991,0,1,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200821,SK,SS,B,61895,0,1,5.0,37.0,8.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0
200822,SK,OB,B,66859,0,1,3.0,18.0,6.0,5.0,2.0,0.0,0.0,1.0,1.0,1.0,9.0
200822,LT,SS,T,63512,0,1,3.0,12.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200822,LT,SS,T,62528,0,1,3.0,19.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
200822,SK,OB,B,50835,1,0,18.0,99.0,26.0,23.0,6.0,1.0,7.0,3.0,4.0,4.0,6.0
200822,SK,OB,B,50859,0,1,3.0,24.0,6.0,6.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0
200822,OB,SK,T,50298,0,1,2.0,13.0,5.0,5.0,3.0,1.0,0.0,0.0,1.0,1.0,13.5
200822,OB,SK,T,68200,1,0,15.0,92.0,21.0,16.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0
200822,OB,SK,T,67266,0,1,3.0,25.0,5.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
200822,OB,SK,T,62242,0,1,3.0,15.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
200822,LT,SS,T,50556,0,1,4.0,23.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
200822,OB,SK,T,65241,0,1,1.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200822,SK,OB,B,No_Code,0,1,3.0,27.0,6.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,9.0
200822,LT,SS,T,76225,0,1,2.0,15.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
200822,HT,WO,T,65696,0,1,1.0,7.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
200822,SS,LT,B,77927,0,1,3.0,14.0,5.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
200822,SS,LT,B,73117,0,1,4.0,16.0,6.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
200822,SS,LT,B,60146,0,1,3.0,26.0,6.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
200822,SS,LT,B,69446,1,0,17.0,79.0,25.0,24.0,7.0,1.0,2.0,1.0,5.0,5.0,7.94
200822,HT,WO,T,99996,0,1,2.0,23.0,7.0,6.0,4.0,1.0,1.0,1.0,4.0,4.0,54.0
200822,HT,WO,T,65665,0,1,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200822,HT,WO,T,77637,1,0,20.0,108.0,27.0,24.0,6.0,0.0,5.0,3.0,0.0,0.0,0.0
200822,WO,HT,B,63342,0,1,3.0,23.0,4.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
200822,WO,HT,B,68341,0,1,3.0,12.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200822,WO,HT,B,76430,0,1,3.0,17.0,4.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
200822,WO,HT,B,61268,0,1,6.0,27.0,7.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
200822,WO,HT,B,67391,0,1,6.0,34.0,7.0,7.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0
200822,WO,HT,B,62360,1,0,6.0,40.0,12.0,10.0,3.0,0.0,0.0,2.0,3.0,1.0,4.5
200822,LT,SS,T,69539,1,0,15.0,88.0,22.0,21.0,7.0,0.0,4.0,0.0,3.0,2.0,3.6
200822,OB,SK,T,No_Code,0,1,3.0,13.0,5.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
200823,HH,LG,T,63464,0,1,2.0,6.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200823,LG,HH,B,62146,0,1,4.0,12.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
200823,LT,SS,T,50558,1,0,18.0,98.0,23.0,20.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0
200823,LT,SS,T,78536,0,1,3.0,26.0,5.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
200823,LT,SS,T,60559,0,1,3.0,9.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
